Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2000 [YR2000],1998 [YR1998],1996 [YR1996]
Albania,ALB,Government Effectiveness: Percentile Rank,GE.PER.RNK,57.69231,55.76923,52.88462,53.84615,50,45.49763,46.4455,47.8673,44.49761,47.84689,44.17476,42.23301,35.60976,31.37255,42.36453,35.20408,34.69388,23.07692,24.87047,25.68306
Albania,ALB,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,42.78846,42.30769,40.86538,41.82692,36.53846,31.27962,31.75356,36.49289,31.57895,33.97129,27.18447,25.24272,22.43902,16.17647,20.19704,15.81633,17.85714,9.230769,13.4715,15.84699
Albania,ALB,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,70.19231,67.78846,66.34615,66.34615,63.94231,55.45024,58.29384,60.18958,56.9378,57.41627,55.33981,51.94175,48.29268,43.62745,56.65025,52.55102,49.4898,43.58974,47.66839,38.25137
Albania,ALB,Government Effectiveness: Standard Error,GE.STD.ERR,0.22757,0.2093909,0.2055892,0.2163988,0.2158914,0.1958892,0.1984371,0.2067748,0.2085125,0.2071341,0.2106728,0.2083305,0.1868902,0.2003811,0.2390393,0.2377552,0.2170619,0.2467369,0.2417249,0.1816614
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.3821,0.3783687,0.3446447,0.3461291,0.4859862,0.0919298,-0.1436316,-0.2823794,-0.1914829,-0.0452486,-0.0308189,-0.203224,-0.5083324,-0.5071405,-0.4283776,-0.3088242,-0.2945781,-0.5379785,-0.5427064,-0.3338114
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,8,8,8,8,8,8,7,6,6,6,6,6,5,4,3,3,3,3,3
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,58.57143,60.47619,58.09524,58.09524,61.42857,49.2891,40.28436,37.44076,38.38863,42.1801,43.26923,37.68116,29.95169,29.61165,30.09709,36.1809,34.39153,29.62963,28.7234,35.6383
Albania,ALB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,46.66667,46.19048,47.14286,45.23809,52.38095,36.49289,29.85782,24.64455,25.59242,28.90995,29.80769,24.63768,17.8744,18.4466,18.93204,22.11055,20.10582,13.22751,13.29787,17.02128
Albania,ALB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,70.47619,70.95238,70,67.14286,74.28571,62.55924,53.5545,50.23697,52.1327,57.8199,57.69231,50.72464,42.99517,45.63107,48.54369,51.25628,58.20106,50.79365,48.40425,57.44681
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2157381,0.2159105,0.2077957,0.2029834,0.1963862,0.2280198,0.2219843,0.2508663,0.2604739,0.2652642,0.2640872,0.2626058,0.2741809,0.3011172,0.3166145,0.3311687,0.3945794,0.397162,0.381321,0.4219024
Algeria,DZA,Control of Corruption: Number of Sources,CC.NO.SRC,9,11,12,12,13,14,14,13,12,12,12,12,11,10,10,8,6,6,6,4
Algeria,DZA,Control of Corruption: Estimate,CC.EST,-0.636465,-0.6041752,-0.6778925,-0.6455669,-0.600029,-0.4734841,-0.5032176,-0.5445848,-0.5248498,-0.5778834,-0.5945694,-0.5599289,-0.5213351,-0.482172,-0.679478,-0.6922612,-0.8756811,-0.9379111,-0.8817795,-0.5667409
Algeria,DZA,Control of Corruption: Percentile Rank,CC.PER.RNK,28.36539,30.28846,27.88461,29.80769,32.21154,39.33649,37.44076,35.07109,36.66667,33.49282,33.00971,34.46602,36.58537,40,27.80488,28.78788,23.23232,18.78173,22.16495,33.33333
Algeria,DZA,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,17.30769,19.23077,15.38461,18.75,21.15385,26.06635,26.06635,22.27488,21.90476,20.09569,19.41748,20.38835,23.90244,23.90244,16.09756,13.13131,6.060606,4.568528,6.701031,16.66667
Algeria,DZA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,41.34615,42.78846,38.46154,42.30769,44.23077,50.23697,48.81517,48.81517,48.09524,46.88995,44.17476,47.57281,46.82927,51.70732,40.97561,41.91919,33.83838,32.48731,35.05155,52.68817
Algeria,DZA,Control of Corruption: Standard Error,CC.STD.ERR,0.1556377,0.13803,0.1496032,0.1464922,0.1466374,0.1493271,0.1484373,0.1530673,0.1611677,0.164047,0.1574203,0.1573655,0.1533578,0.1655532,0.1645404,0.1795699,0.1961948,0.2200078,0.2117292,0.2620766
Algeria,DZA,Government Effectiveness: Estimate,GE.EST,-0.4439246,-0.5891593,-0.5311597,-0.5008814,-0.4775529,-0.5341949,-0.5323191,-0.5646155,-0.4795416,-0.5829369,-0.6265267,-0.5657254,-0.4726413,-0.4675675,-0.5726308,-0.6123729,-0.5975198,-0.963841,-0.8290017,-1.088766
Algeria,DZA,Government Effectiveness: Number of Sources,GE.NO.SRC,10,11,11,11,11,11,10,10,9,9,9,10,10,8,8,7,6,5,5,3
Algeria,DZA,Government Effectiveness: Percentile Rank,GE.PER.RNK,37.01923,30.76923,35.57692,35.57692,35.09615,35.07109,35.07109,36.01896,38.75598,35.4067,31.06796,32.52427,38.04878,39.21569,34.48276,31.12245,31.12245,14.87179,19.68912,13.11475
Algeria,DZA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,20.19231,18.26923,19.71154,20.67308,21.63461,22.74882,21.32701,18.95735,23.44498,19.61723,16.50485,17.96116,26.34146,26.47059,19.21182,17.34694,17.85714,5.641026,9.326425,6.010929
Algeria,DZA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,48.07692,41.82692,43.75,47.11538,46.15385,46.4455,47.8673,46.4455,49.2823,47.36842,45.14563,46.1165,49.26829,49.01961,46.79803,44.89796,46.42857,29.23077,35.23316,21.85792
Algeria,DZA,Government Effectiveness: Standard Error,GE.STD.ERR,0.1942946,0.1844468,0.1765621,0.1816675,0.1883847,0.1748714,0.1935983,0.1932742,0.1960981,0.1910841,0.1957161,0.1939384,0.1731471,0.1714315,0.1696814,0.1776029,0.1869344,0.2112371,0.2031547,0.1739037
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.7937849,-0.9156688,-1.097526,-1.09016,-1.190535,-1.202371,-1.325043,-1.360561,-1.259368,-1.197078,-1.093989,-1.14836,-1.126453,-0.9152133,-1.359521,-1.753627,-1.633234,-1.43201,-1.875876,-1.780031
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,5,4,4,4,4
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,18.57143,16.19048,12.38095,11.90476,9.523809,12.79621,9.478673,10.42654,11.84834,13.27014,14.90385,14.00966,15.45894,20.38835,10.67961,5.527638,6.878307,10.05291,4.787234,5.319149
Algeria,DZA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,12.38095,9.523809,8.571428,9.047619,8.095238,7.582938,5.687204,5.21327,4.739336,7.582938,9.615385,8.695652,8.212561,10.67961,4.368932,1.507538,1.058201,2.645503,0,2.12766
Algeria,DZA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,29.52381,27.14286,20,21.42857,17.14286,19.90521,18.00948,18.48341,19.90521,19.90521,23.55769,22.22222,25.12077,32.52427,18.93204,13.06533,17.46032,19.57672,10.6383,12.23404
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2209855,0.2212373,0.2126011,0.2068148,0.2001131,0.2315082,0.2268074,0.2442496,0.2435471,0.246402,0.2464031,0.2441811,0.2531189,0.2786692,0.2872855,0.2924749,0.3161064,0.342809,0.3454628,0.3738571
American Samoa,ASM,Control of Corruption: Number of Sources,CC.NO.SRC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,..
American Samoa,ASM,Control of Corruption: Estimate,CC.EST,1.845534,1.840531,1.228779,1.218502,1.225222,0.3099391,0.3066832,0.3177396,0.3329735,0.3524871,0.3252695,0.3136365,0.3059877,0.7969421,0.807996,..,..,..,..,..
American Samoa,ASM,Control of Corruption: Percentile Rank,CC.PER.RNK,94.23077,93.75,87.5,87.01923,87.01923,65.40285,65.87678,66.82465,67.14286,68.42105,66.01942,66.50485,65.36585,77.56097,77.56097,..,..,..,..,..
American Samoa,ASM,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,84.13461,83.65385,68.75,68.26923,69.23077,41.23223,42.65403,43.60189,42.38095,43.0622,44.17476,42.23301,40.4878,61.95122,60,..,..,..,..,..
American Samoa,ASM,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,100,100,94.71154,95.19231,95.19231,81.04266,81.04266,79.62085,81.90476,81.33971,80.58253,79.12621,80,89.2683,91.70731,..,..,..,..,..
American Samoa,ASM,Control of Corruption: Standard Error,CC.STD.ERR,0.4023822,0.4016715,0.4225169,0.421867,0.42467,0.442314,0.4335781,0.418033,0.4315847,0.4274964,0.4029876,0.4162902,0.4198855,0.3415666,0.3959056,..,..,..,..,..
American Samoa,ASM,Government Effectiveness: Estimate,GE.EST,0.5514148,0.5605542,0.5313401,0.4874166,0.441491,0.4905606,0.4859672,0.4868821,0.4928478,0.5023152,0.5056782,0.487176,0.2544963,0.2305025,-0.1096907,..,..,..,..,..
American Samoa,ASM,Government Effectiveness: Number of Sources,GE.NO.SRC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,..
American Samoa,ASM,Government Effectiveness: Percentile Rank,GE.PER.RNK,72.59615,71.15385,71.63461,70.19231,70.19231,69.19431,68.24644,67.77251,68.89952,69.37799,68.93204,70.38835,62.92683,62.2549,53.69458,..,..,..,..,..
American Samoa,ASM,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,46.63462,46.63462,45.19231,44.71154,42.78846,48.34123,48.81517,47.39336,46.41148,48.80383,46.1165,45.14563,38.04878,46.56863,20.68966,..,..,..,..,..
American Samoa,ASM,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,87.5,87.01923,85.57692,86.05769,86.53846,81.99052,82.46445,83.88625,84.689,84.21053,84.95145,86.8932,80,73.03922,71.42857,..,..,..,..,..
American Samoa,ASM,Government Effectiveness: Standard Error,GE.STD.ERR,0.4585745,0.4470602,0.4350327,0.4479652,0.467869,0.3826276,0.4002086,0.4345975,0.4493661,0.4234263,0.4522182,0.469347,0.4337758,0.30696,0.4110788,..,..,..,..,..
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.205116,1.218604,1.193236,1.181357,1.080683,0.9289858,0.9529908,0.9339902,0.9191467,0.9456341,0.9841928,0.9679514,0.7040941,0.7464869,0.7376288,..,..,..,..,..
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,..
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,92.38095,92.85714,92.38095,91.90476,89.04762,76.77725,78.67299,74.40759,80.09479,82.46445,80.76923,80.19324,68.11594,68.4466,72.33009,..,..,..,..,..
American Samoa,ASM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,68.57143,67.61905,68.09524,66.66666,66.19048,57.34597,58.76777,54.9763,54.02843,54.02843,55.28846,54.58937,45.89372,46.60194,46.60194,..,..,..,..,..
American Samoa,ASM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,99.52381,99.52381,99.52381,99.52381,99.52381,99.52607,99.52607,99.52607,99.52607,100,100,100,99.03381,99.51456,98.05825,..,..,..,..,..
American Samoa,ASM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3255743,0.3521396,0.3209215,0.3101205,0.2914741,0.3936894,0.344925,0.4113351,0.3934042,0.371912,0.3849193,0.3829512,0.4255542,0.445787,0.4263886,..,..,..,..,..
Andorra,AND,Control of Corruption: Number of Sources,CC.NO.SRC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Andorra,AND,Control of Corruption: Estimate,CC.EST,1.238614,1.242215,1.228779,1.218502,1.225222,1.260798,1.268373,1.279277,1.308072,1.325579,1.288655,1.269965,1.259531,1.278153,1.137412,1.37669,1.349896,1.359712,1.377704,1.318143
Andorra,AND,Control of Corruption: Percentile Rank,CC.PER.RNK,86.53846,86.53846,87.5,87.01923,87.01923,86.72986,87.20379,88.15166,88.09524,88.03828,87.86407,88.83495,88.29269,88.29269,84.39024,88.88889,88.38383,88.83249,89.17525,87.09677
Andorra,AND,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,71.15385,70.67308,68.75,68.26923,69.23077,70.14218,71.56398,72.03792,72.38095,72.72727,73.78641,72.33009,72.19512,73.65854,71.70731,76.26263,74.74747,73.09644,74.74227,72.04301
Andorra,AND,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,94.71154,95.19231,94.71154,95.19231,95.19231,95.7346,95.26067,94.78673,94.7619,95.21531,94.66019,93.68932,94.63415,93.17073,91.70731,94.94949,95.45454,95.43147,96.90722,96.77419
Andorra,AND,Control of Corruption: Standard Error,CC.STD.ERR,0.4023822,0.4016715,0.4225169,0.421867,0.42467,0.442314,0.4335781,0.418033,0.4315847,0.4274964,0.4029876,0.4162902,0.4198855,0.3415666,0.3959056,0.4033458,0.4365705,0.4734834,0.4617725,0.4808887
Andorra,AND,Government Effectiveness: Estimate,GE.EST,1.944976,1.937282,1.860587,1.787205,1.718336,1.539397,1.531356,1.504689,1.518033,1.540096,1.537209,1.508254,1.543035,1.292862,1.524566,1.410648,1.423874,1.446284,1.46205,1.414038
Andorra,AND,Government Effectiveness: Number of Sources,GE.NO.SRC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Andorra,AND,Government Effectiveness: Percentile Rank,GE.PER.RNK,98.55769,98.55769,98.07692,95.67308,94.23077,91.94313,91.46919,90.52132,89.95216,91.86603,90.7767,90.29126,89.7561,88.23529,90.14778,88.77551,88.77551,88.71795,88.60104,88.52459
Andorra,AND,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,84.61539,85.09615,84.13461,81.25,76.44231,77.72512,76.30331,75.35545,75.11961,75.59808,77.18446,75.72816,76.58537,75,76.84729,77.55102,81.12245,80,82.38342,83.60656
Andorra,AND,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,100,100,100,100,100,99.52607,99.52607,99.52607,100,99.52153,99.51456,99.02913,100,95.58823,99.50739,97.44898,94.38776,97.4359,95.85492,91.25683
Andorra,AND,Government Effectiveness: Standard Error,GE.STD.ERR,0.4585745,0.4470602,0.4350327,0.4479652,0.467869,0.3826276,0.4002086,0.4345975,0.4493661,0.4234263,0.4522182,0.469347,0.4337758,0.30696,0.4110788,0.36345,0.2995045,0.3430663,0.310279,0.1876176
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.425432,1.421572,1.413419,1.391288,1.286593,1.283926,1.290351,1.302488,1.278272,1.296418,1.337765,1.340644,1.348995,1.384696,1.401487,1.464986,1.282039,1.167002,1.183645,1.170157
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,97.61905,97.14286,97.14286,97.61905,96.66666,93.83886,94.78673,95.7346,93.83886,94.3128,98.07692,98.55073,98.55073,99.02913,98.05825,98.49246,92.59259,86.77248,90.42553,89.3617
Andorra,AND,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,81.90476,79.52381,79.04762,80.47619,74.28571,67.77251,70.14218,68.72038,70.14218,72.03792,71.63461,72.46377,68.11594,68.4466,74.27184,76.88442,62.43386,54.49735,54.78724,52.12766
Andorra,AND,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,99.52381,100,99.52381,99.52381,99.52381,99.52607,99.52607,99.52607,100,100,100,100,100,100,100,100,100,100,100,100
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2978511,0.3152729,0.2909331,0.2800709,0.2914741,0.3474274,0.3173849,0.3607753,0.3523993,0.3425104,0.3515564,0.3485679,0.3778841,0.3861447,0.3657162,0.3504379,0.520825,0.5970712,0.5757331,0.6135068
Angola,AGO,Control of Corruption: Number of Sources,CC.NO.SRC,10,10,10,10,12,13,12,13,13,12,11,10,11,9,10,8,6,6,6,4
Angola,AGO,Control of Corruption: Estimate,CC.EST,-1.144541,-1.412488,-1.439703,-1.394778,-1.44389,-1.3097,-1.268587,-1.344287,-1.32573,-1.404655,-1.284621,-1.289693,-1.220061,-1.296139,-1.313559,-1.320665,-1.183629,-1.522685,-1.405836,-1.167702
Angola,AGO,Control of Corruption: Percentile Rank,CC.PER.RNK,11.53846,6.25,5.769231,3.846154,3.846154,6.161138,7.109005,4.265403,3.809524,2.392344,4.854369,5.825243,7.804878,7.317073,7.804878,5.555555,6.565657,1.522843,1.546392,9.67742
Angola,AGO,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,7.211538,0.9615384,0.9615384,0.4807692,0,0.4739336,0,0,0.952381,0,0.9708738,0.4854369,1.95122,0.4878049,0.9756098,0,0,0,0,0.5376344
Angola,AGO,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,16.82692,11.05769,10.57692,11.05769,9.134615,12.32228,15.63981,13.74408,13.80952,11.96172,15.53398,17.96116,18.04878,16.58537,14.14634,11.61616,24.24242,8.121827,13.40206,27.41936
Angola,AGO,Control of Corruption: Standard Error,CC.STD.ERR,0.1479328,0.1423993,0.1569012,0.1529339,0.1488877,0.1535602,0.1583543,0.1545788,0.1572585,0.1702464,0.1808714,0.1834345,0.167517,0.1769521,0.1645404,0.1795699,0.1961948,0.2200078,0.2117292,0.2620766
Angola,AGO,Government Effectiveness: Estimate,GE.EST,-1.052086,-1.025313,-1.035903,-1.000103,-1.123669,-1.223171,-0.9896317,-1.153556,-1.117896,-0.9603533,-1.062213,-1.206412,-1.369493,-1.137153,-1.314578,-1.156531,-1.238857,-1.46231,-1.341783,-0.85994
Angola,AGO,Government Effectiveness: Number of Sources,GE.NO.SRC,9,9,10,10,11,11,9,10,10,9,8,8,9,7,8,7,6,5,5,3
Angola,AGO,Government Effectiveness: Percentile Rank,GE.PER.RNK,13.94231,14.90385,13.46154,15.38461,13.46154,10.90047,17.06161,11.37441,11.00478,17.22488,13.59223,10.67961,5.853659,12.2549,6.403941,9.183674,8.163265,3.589744,5.699482,21.31148
Angola,AGO,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,8.173077,8.653846,7.692307,8.173077,6.25,3.791469,7.582938,4.265403,4.784689,6.698565,4.854369,2.912621,1.463415,3.431373,1.477833,3.571429,2.040816,2.051282,2.590674,12.02186
Angola,AGO,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,21.63461,22.59615,22.11539,25,19.71154,17.06161,29.38389,19.90521,22.48804,31.10048,26.69903,19.90291,13.17073,22.54902,11.33005,18.87755,13.77551,10.25641,13.98964,33.33333
Angola,AGO,Government Effectiveness: Standard Error,GE.STD.ERR,0.1926641,0.1887332,0.1802083,0.1845862,0.1805358,0.1709417,0.19887,0.1880082,0.1892362,0.1977682,0.2071385,0.2140375,0.1760835,0.1867412,0.1696814,0.1776029,0.1869344,0.2112371,0.2031547,0.1739037
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.3190349,-0.3316221,-0.3158988,-0.5008978,-0.333232,-0.3912335,-0.3893225,-0.3692378,-0.2261823,-0.3472624,-0.3629115,-0.6660322,-0.541986,-0.8875439,-1.062798,-1.006538,-1.577046,-2.035583,-2.313072,-2.057286
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,6,6,6,7,7,6,7,7,6,5,5,6,5,6,5,4,4,4,4
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,34.76191,32.85714,33.33333,28.09524,32.85714,35.07109,35.07109,34.59716,37.91469,32.70142,31.25,24.15459,27.53623,21.35922,16.50485,19.59799,9.523809,1.587302,1.06383,3.723404
Angola,AGO,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,21.42857,21.42857,21.90476,19.52381,23.33333,21.32701,21.80095,20.85308,25.59242,20.85308,18.75,14.97585,17.3913,11.16505,7.281553,9.045226,1.058201,0,0,0
Angola,AGO,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,48.09524,47.61905,48.09524,40.47619,45.71429,45.49763,43.60189,48.81517,51.65877,47.39336,47.11538,37.19807,42.02898,33.98058,26.21359,29.14573,17.98942,8.994709,6.914894,9.042553
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.225094,0.2245828,0.2161667,0.2105385,0.2001131,0.2315082,0.2330371,0.2442496,0.2435471,0.2523852,0.2715997,0.2675352,0.2741809,0.2874605,0.2872855,0.2924749,0.3161064,0.342809,0.3454628,0.3738571
Anguilla,AIA,Control of Corruption: Number of Sources,CC.NO.SRC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,..
Anguilla,AIA,Control of Corruption: Estimate,CC.EST,1.238614,1.242215,1.228779,1.218502,1.225222,1.260798,1.268373,1.279277,1.308072,1.325579,1.288655,1.269965,1.259531,1.278153,0.8550555,..,..,..,..,..
